,Time,Voltage,Current,Positive electrode stoichiometry,Discharge capacity [A.h],Battery negative particle concentration overpotential [V],Battery positive particle concentration overpotential [V],X-averaged battery negative reaction overpotential [V],X-averaged battery positive reaction overpotential [V],X-averaged battery concentration overpotential [V],X-averaged battery electrolyte ohmic losses [V],X-averaged battery negative solid phase ohmic losses [V],X-averaged battery positive solid phase ohmic losses [V]
219,12791.932785342466,3.1968033407057463,2.3,0.2320288410307026,0.7512985221218971,0.0018258812368933952,-0.00011082148373198208,0.06292520933744122,-0.0009344751654278838,-0.0026929070921122757,-0.0015985139294214332,1.5249114037987815e-06,-0.004177302205414346
220,12851.932785342466,3.196004586527816,2.3,0.2436737091926629,0.7896318554552304,0.0015923304772582914,-0.00011083158327940268,0.06310138216691916,-0.0009196576242462839,-0.002689394753777106,-0.0015964949817632319,1.5250042770021946e-06,-0.0041979807800913704
221,12911.932785342466,3.1949804758622724,2.3,0.255318577354609,0.8279651887885637,0.0018724910182629784,-0.00011084109064718461,0.0633130446660661,-0.0009060833472487317,-0.002686056734993305,-0.0015945824163926016,1.525105570691713e-06,-0.004216859108401305
222,12971.932785342466,3.1936427677619683,2.3,0.2669634455165046,0.8662985221218971,0.002574046101820937,-0.0001108501014921437,0.06356100001032086,-0.0008936395957013232,-0.0026828972543977802,-0.001592778015264047,1.5252070963196418e-06,-0.0042340630264772194
223,13031.932785342466,3.1918700408754703,2.3,0.2786083136784079,0.9046318554552304,0.00373101877996046,-0.00011085874511040927,0.06384540924441764,-0.0008822310287275315,-0.0026799203453354097,-0.0015910835102372818,1.525292399362915e-06,-0.004249739673058084
224,13091.932785342466,3.18949890702788,2.3,0.29025318184036314,0.9429651887885637,0.005461054790792841,-0.00011086719980513138,0.06416789742464196,-0.0008717751887821201,-0.0026771333918206987,-0.0015895029364702694,1.5253345611272726e-06,-0.004264023418421026
225,13151.932785342466,3.186324879182365,2.3,0.30189805000231,0.981298522121897,0.00794126372177506,-0.00011087570218526466,0.06452967518703476,-0.0008622001387732503,-0.002674545818319698,-0.0015880412581835623,1.5253014918231772e-06,-0.0042770380032943756
226,13211.932785342466,3.182114000714358,2.3,0.31354291816424734,1.0196318554552304,0.011382373450542022,-0.00011088456636665356,0.06493306089561848,-0.0008534431231268513,-0.002672164121240846,-0.0015867011638202961,1.5251682861857168e-06,-0.004288898023405263
227,13271.932785342466,3.1766431695935293,2.3,0.3251877863262099,1.0579651887885637,0.015982866009361107,-0.00011089421455157122,0.0653799156406473,-0.000845449071247284,-0.002669984553882431,-0.0015854786296610143,1.5249345229363355e-06,-0.0042997083672347
228,13331.932785342466,3.169771614955012,2.3,0.3368326544882002,1.096298522121897,0.021851422988269753,-0.00011090522191548047,0.06587264785690783,-0.0008381695941328537,-0.002667988756474393,-0.0015843610787121543,1.5246317959655729e-06,-0.004309565478421984
229,13391.932785342466,3.161537112694132,2.3,0.34847752265011156,1.1346318554552304,0.028905581858378104,-0.00011091838147114785,0.06641448661318253,-0.0008315622078467477,-0.002666147924413482,-0.0015833306076603482,1.5243116012656209e-06,-0.004318559053711368
230,13451.932785342466,3.152233394319341,2.3,0.36012239081205755,1.1729651887885637,0.0367882579521748,-0.00011093479675139406,0.06700998911457376,-0.0008255896244699912,-0.002664434633968894,-0.001582371160033018,1.52401906461508e-06,-0.004326768632594291
231,13511.932785342466,3.142405184378677,2.3,0.3717672589740083,1.211298522121897,0.04486882226019914,-0.00011095601255828313,0.06766231142284121,-0.0008202190743831217,-0.002662828497052897,-0.0015814715922006862,1.5237800895198955e-06,-0.004334268869439661
232,13571.932785342466,3.132714500767535,2.3,0.3834121271360828,1.2496318554552304,0.052365176933552554,-0.00011098420075450477,0.06837754597961607,-0.0008154220594889239,-0.002661317857464285,-0.0015806255355765627,1.523601717014943e-06,-0.004341130156401807
233,13631.932785342466,3.1237425211157546,2.3,0.395056995298057,1.2879651887885637,0.058540769864495745,-0.00011102242179950039,0.06915954840911837,-0.0008111737414266962,-0.002659896740582559,-0.0015798299404119788,1.5234783659960532e-06,-0.0043474171295661
234,13691.932785342466,3.115810340680498,2.3,0.4067018634599908,1.326298522121897,0.06287494251978273,-0.00011107499366103113,0.0700174834469732,-0.0008074526621286715,-0.002658563416750948,-0.0015790841370483472,1.5233951169362405e-06,-0.004353191421323288
235,13751.932785342466,3.10891198384881,2.3,0.41834673162194524,1.3646318554552304,0.06514773042682737,-0.00011114801041323119,0.07095889719154047,-0.000804240443176063,-0.002657321446142257,-0.0015783908858858727,1.523323832838133e-06,-0.004358512324553754
236,13811.932785342466,3.102701214445289,2.3,0.42999159978389734,1.4029651887885637,0.06548143028316125,-0.00011125006985146513,0.07199464882226217,-0.0008015215322085822,-0.002656182964740435,-0.0015777585429172774,1.5232147935594586e-06,-0.004363438225713168
237,13871.932785342466,3.09645637381563,2.3,0.44163646794588,1.441298522121897,0.06444559574129238,-0.00011139329139631116,0.07313298922109557,-0.0007992829565632853,-0.0026551724237412274,-0.0015772029564244043,1.5229890733530426e-06,-0.004368028568335625
238,13931.932785342466,3.08888493384034,2.3,0.4532813361078357,1.4796318554552303,0.06332605425573931,-0.00011159473346422644,0.07439443884868666,-0.0007975142196383622,-0.002654314442529986,-0.0015767366323035836,1.5225785833764161e-06,-0.004372346908812386
239,13991.932785342466,3.0777734618425034,2.3,0.46492620426978126,1.5179651887885637,0.06457205734682886,-0.00011187835575210414,0.07579281450008232,-0.0007962067531437356,-0.0026535803542764246,-0.0015763342014116278,1.522057103342308e-06,-0.004376463703263056
240,14051.932785342466,3.0596498708770117,2.3,0.47657107243172037,1.556298522121897,0.07212543513344832,-0.00011227771477351212,0.07735192360579402,-0.0007953537517702003,-0.002652850995934317,-0.0015759191438614066,1.5216925702667232e-06,-0.004380459785214619
241,14111.932785342466,3.0306040277463833,2.3,0.48821594059367585,1.5946318554552303,0.0905007751781089,-0.00011283962509667234,0.07910091761598498,-0.0007949501808304227,-0.00265204343472934,-0.0015754532094511995,1.521606432254076e-06,-0.004384428332706136
242,14171.932785342466,2.989784331424211,2.3,0.49986080875560424,1.6329651887885637,0.12110006346696364,-0.00011362905759870756,0.08107761064594154,-0.000794992761711022,-0.0026511926225777664,-0.0015749654680473875,1.5216561795822457e-06,-0.004388484987052799
243,14231.932785342466,2.9426332097063197,2.3,0.5115056769175644,1.671298522121897,0.15879942919118917,-0.00011473554412777531,0.0833326278270235,-0.0007954792653972476,-0.002650341284711541,-0.0015744803294405114,1.5217084100551952e-06,-0.004392776824260203
244,14291.932785342466,2.8958136076024497,2.3,0.5231505450795135,1.7096318554552303,0.19692866654379748,-0.00011628129421703548,0.08593436999153709,-0.0007964076816917576,-0.0026494648013274482,-0.001574176198149859,1.5210110309627325e-06,-0.0043974911025022045
245,14351.932785342466,2.8483854967969213,2.3,0.5347954132414873,1.7479651887885637,0.23606434051936703,-0.0001184310394433119,0.08898332667026959,-0.000797777507933084,-0.002648668938373916,-0.0015733078443203982,1.5224497452636794e-06,-0.004402847976206381
246,14411.932785342466,2.790798254195848,2.3,0.5464402814034267,1.786298522121897,0.28499278464672095,-0.00012140313301722827,0.09262473132552507,-0.0007995833336682523,-0.00264777522122884,-0.001572970383862274,1.5215978427195706e-06,-0.004409185099295332
247,14471.932785342466,2.7073206861180026,2.3,0.5580851495654022,1.8246318554552303,0.3580891159693701,-0.0001254808120139117,0.0970967906667416,-0.0008018230334347898,-0.0026467846362227643,-0.0015723880152303427,1.5214411172675304e-06,-0.004416813576527012
248,14531.932785342466,2.574752916887279,2.3,0.5697300177273805,1.8629651887885637,0.47618784945597603,-0.00013102160734090873,0.10281495925009432,-0.0008044896958017134,-0.002645606206456088,-0.0015716720070705994,1.521408437148392e-06,-0.004426177785349594
249,14556.066299777884,2.500009999999999,2.3,0.5744138776171265,1.8783838230111918,0.5431259675834454,-0.00013375890706646132,0.10562779926393828,-0.0008056809006826704,-0.002645070695257045,-0.001571345127601321,1.5214033518671402e-06,-0.004430540260253579
250,14556.066299778884,2.722046454833812,-2.3,0.5744138776171265,1.8783838230111918,0.5431259675834454,-0.00013375890706646132,-0.10562687266202542,0.0008576866478029466,-0.0026450706952570423,0.0018763867383332876,-1.5197420714969668e-06,0.001237090640996641
251,14616.066299777884,3.2258957241787254,-2.3,0.5627690094550916,1.8400504896784977,0.0316938715950883,0.00010215976597516274,-0.08055681579508073,0.0007806444100957322,0.0029169922127300655,0.0017007368096036398,-1.5240589888375485e-06,0.002483835699103931
252,14676.066299777884,3.2618235582329422,-2.3,0.5511241412928611,1.8017171563451644,-0.002341445633269962,0.00011000878316380636,-0.07547296528281153,0.0007713921466474538,0.0029626632250453005,0.0016902941024447477,-1.526952881819104e-06,0.0026837878367178547
253,14736.066299777884,3.2730845386757723,-2.3,0.5394792731306284,1.763383823011831,-0.011028246967535377,0.00011081470725082809,-0.0727054252688677,0.0007665514270818186,0.0029514102053459297,0.00168264498113526,-1.5249693294499115e-06,0.0028548989711496553
254,14796.066299777884,3.2878615266636735,-2.3,0.5278344049683665,1.7250504896784977,-0.02245776085631082,0.00011094890745022568,-0.07087351404027552,0.0007641559367721484,0.0029394073048477,0.0016750000912211039,-1.5229995771836165e-06,0.003009181930311744
255,14856.066299777884,3.3038872802489143,-2.3,0.5161895368061341,1.6867171563451644,-0.03400187111455091,0.00011096759385331723,-0.06954613137179544,0.0007633360223220365,0.0029264451231695867,0.0016670431365353165,-1.5228236289304545e-06,0.003147843417391716
256,14916.066299777884,3.3171970470949503,-2.3,0.5045446686438746,1.648383823011831,-0.04148461791405342,0.00011096027645063344,-0.06853492651066191,0.0007635839062691829,0.002913046498727499,0.0016590647714932812,-1.5236436321809008e-06,0.003272133869128613
257,14976.066299777884,3.326376264018313,-2.3,0.4928998004816732,1.6100504896784977,-0.04352017868294292,0.00011094970038305618,-0.06774069125570957,0.0007646005994081939,0.0028997216889629306,0.0016512854470719846,-1.5248074421286917e-06,0.003383415251085431
258,15036.066299777884,3.332077760761663,-2.3,0.4812549323194327,1.5717171563451644,-0.04106870741562588,0.00011094197534822214,-0.0671055063524026,0.0007662121883882378,0.0028867597696043182,0.0016438212200556531,-1.5260009810451741e-06,0.003483040795863701
259,15096.066299777884,3.335461270270227,-2.3,0.4696100641572188,1.533383823011831,-0.03584223443033549,0.0001109380784245495,-0.06659300276691543,0.0007683204896653528,0.002874328942088098,0.0016367357618132235,-1.5270608010280776e-06,0.003572287183961631
260,15156.066299777884,3.337454976907154,-2.3,0.457965195994978,1.4950504896784977,-0.029432297838071525,0.00011093752232715914,-0.06617801797538321,0.0007708739218013072,0.0028625216625511093,0.0016300584283497153,-1.5279155888758639e-06,0.003652322945338682
261,15216.066299777884,3.3386556516984847,-2.3,0.44632032783274633,1.4567171563451644,-0.023020048298798695,0.00011093955962371282,-0.06584362091002552,0.0007738499638487717,0.0028513790858224752,0.001623795982700335,-1.5285552937337393e-06,0.0037241799424427846
262,15276.066299777884,3.3394155050519982,-2.3,0.43467545967050664,1.418383823011831,-0.017321864303014384,0.00011094356194840671,-0.06557737130828135,0.0007772454198011758,0.002840902729528259,0.0016179375837071701,-1.5290028642238199e-06,0.0037888302892148396
263,15336.066299777884,3.33993628803017,-2.3,0.42303059150830186,1.3800504896784977,-0.012649395156571347,0.00011094910240672107,-0.06537044670623496,0.0007810692008525244,0.002831080444009712,0.001612468202774406,-1.52929282330048e-06,0.0038470797389176248
264,15396.066299777884,3.3403324589445824,-2.3,0.41138572334609236,1.3417171563451644,-0.009032322785252456,0.00011095593868759579,-0.06521538968164366,0.0007853394653238865,0.0028218893890992174,0.0016073689278839776,-1.529458084445255e-06,0.0038996586330886096
265,15456.066299777884,3.340671680500804,-2.3,0.39974085518383135,1.303383823011831,-0.0063475364254819144,0.00011096397737020425,-0.06510774395665911,0.0007900811358672044,0.0028133038272913522,0.0016026207258056204,-1.5295227015899218e-06,0.003947209719870948
266,15516.066299777884,3.3409951706969423,-2.3,0.38809598702157555,1.2650504896784978,-0.004418305864360733,0.00011097323982589558,-0.0650430847283673,0.0007953251261270111,0.0028052999235100126,0.0015982066814705822,-1.5294957142182588e-06,0.003990298975552697
267,15576.066299777884,3.341336104170039,-2.3,0.3764511188593599,1.2267171563451644,-0.003075067303319773,0.00011098383786700694,-0.06501970612077528,0.0008011077898575358,0.00279786233199955,0.0015941157856986252,-1.529358830951137e-06,0.004029424216263955
268,15636.066299777884,3.3417306644758478,-2.3,0.36480625069712674,1.188383823011831,-0.0021888653867667696,0.00011099596069108486,-0.06503481062993635,0.0008074712572518905,0.002790997728540432,0.0015903502271120357,-1.5290404362234346e-06,0.004065028280443528
269,15696.066299777884,3.3422409948270695,-2.3,0.3531613825348678,1.1500504896784978,-0.0016956006226460651,0.00011100987190504341,-0.06508565636325246,0.0008144635293918512,0.002784761508639673,0.0015869402246612247,-1.5283596834274402e-06,0.004097507694599489
270,15756.066299777884,3.3429999222349496,-2.3,0.34151651437264013,1.1117171563451644,-0.0016314411220092473,0.00011102591402512019,-0.06517384189578922,0.0008221397095722338,0.0027793049215718386,0.0015839707129947271,-1.5269216823343311e-06,0.004127212716059425
271,15816.066299777884,3.3442772119859194,-2.3,0.3298716462104014,1.073383823011831,-0.002199863797487933,0.00011104452641630402,-0.06529729545858126,0.0008305626453575243,0.0027748836094678465,0.0015815779827965566,-1.524101991458311e-06,0.004154473959856464
272,15876.066299777884,3.3465918209721597,-2.3,0.31822677804815613,1.0350504896784978,-0.003872278281529584,0.00011106626283163834,-0.06545526993089465,0.000839805296009466,0.0027716664848268253,0.00157982272694354,-1.5195092365759687e-06,0.004179576645775729
273,15936.066299777884,3.3507557476184586,-2.3,0.3065819098859106,0.9967171563451644,-0.007428393410284506,0.00011109183309931936,-0.06564680497372705,0.0008499538121853334,0.0027691061459122306,0.0015783323090200023,-1.5144366699638036e-06,0.004202803611153438
274,15996.066299777884,3.3574882602388945,-2.3,0.2949370417236623,0.9583838230118311,-0.013563202949122208,0.00011112215518105373,-0.06587310240864046,0.0008611111945939776,0.002765754242034498,0.0015763170257073406,-1.5120960063835577e-06,0.0042244169184257885
275,16056.066299777884,3.3662199236320016,-2.3,0.28329217356143394,0.9200504896784978,-0.021683698352619338,0.00011115843617082177,-0.06613748636515296,0.0008733976722736791,0.0027608564296494774,0.0015735207369482794,-1.5136603986780938e-06,0.004244639614723766
276,16116.066299777884,3.3746329625443616,-2.3,0.27164730539919396,0.8817171563451645,-0.02944705669115115,0.00011120230998784564,-0.06644058800980526,0.0008869522511996131,0.0027551364267406815,0.0015703930253827352,-1.5172036563966043e-06,0.0042636920808378775
277,16176.066299777884,3.380774226878982,-2.3,0.26000243723693206,0.8433838230118311,-0.03486609533040952,0.00011125616280738271,-0.0667800378945078,0.0009019412927413484,0.0027494579851441874,0.0015673496010507062,-1.5209040341136735e-06,0.004281814910050308
278,16236.066299777884,3.384554335695783,-2.3,0.2483575690746926,0.8050504896784978,-0.0377806321916192,0.00011132431282145916,-0.06715994014007332,0.0009185681961785264,0.002744277745878875,0.0015645942019637893,-1.5238495075070352e-06,0.004299261819693534
279,16296.066299777884,3.3868055701239186,-2.3,0.23671270091248026,0.7667171563451645,-0.03888548292522297,0.00011141859476326843,-0.06758261580710394,0.0009370831079804631,0.0027397446440932663,0.0015621768556159628,-1.5257466870607394e-06,0.004316311830805386
280,16356.066299777884,3.388273469692033,-2.3,0.2250678327502575,0.7283838230118311,-0.03864877918016918,0.00011158684593004509,-0.06805133687107795,0.0009577910125573297,0.0027357710636751317,0.0015600322094266846,-1.5267373711218464e-06,0.004333341658969481
281,16416.066299777885,3.3893945608963643,-2.3,0.2134229645879986,0.6900504896784967,-0.03699194181784597,0.00011205440914174858,-0.06856821714197026,0.0009810357515793733,0.002732154366017335,0.0015580436444309169,-1.5271142086803e-06,0.0043510213789899055
282,16476.066299777885,3.3903905224072552,-2.3,0.20177809642574054,0.6517171563451634,-0.03336096016819952,0.00011386279600378302,-0.06913628216538503,0.001007043559658083,0.0027286322052954204,0.001556045908093666,-1.5271347535525525e-06,0.004371224902580462
283,16536.066299777885,3.3913746045392594,-2.3,0.1901332282635108,0.61338382301183,-0.027248599600651693,0.00012100703086614928,-0.06976002356970386,0.0010351954003224861,0.002724751956229109,0.0015537186554278413,-1.5269601843109766e-06,0.0043994720215105865
284,16596.066299777885,3.3924108884016144,-2.3,0.17848836010126948,0.5750504896784967,-0.019313913350518103,0.0001422316292210013,-0.07044323066357532,0.0010631849713140795,0.002719651854689279,0.0015505217479281756,-1.5266798007176515e-06,0.004445413112154295
285,16656.066299777885,3.3935277265540638,-2.3,0.1668434919390541,0.5367171563451634,-0.011701910755464645,0.0001816166003654196,-0.07119099893478843,0.0010905355750030488,0.0027126734905050993,0.0015462497819432159,-1.5263372096765306e-06,0.004509133873975557
286,16716.066299777885,3.394735763790912,-2.3,0.15519862377682037,0.49838382301183004,-0.006225623000227193,0.0002390504981866215,-0.07200968271728081,0.0011189843708727665,0.002703830338380088,0.0015408890195923045,-1.5259522482894683e-06,0.004584180124107995
287,16776.066299777885,3.3960486442266697,-2.3,0.1435537556145663,0.4600504896784967,-0.003045814577314926,0.0003176099691839518,-0.07290666875697459,0.0011493436567406867,0.0026927849491590362,0.0015342713700723255,-1.5255324967923866e-06,0.0046693529890968755
288,16836.066299777885,3.397479952215626,-2.3,0.13190888745231452,0.4217171563451634,-0.0014242534689506287,0.0004204995009744472,-0.0738908285642597,0.0011828418374251193,0.002679376047084854,0.001526239237005022,-1.5250797923100403e-06,0.004763420807344598
289,16896.066299777885,3.3990468045504363,-2.3,0.1202640192900873,0.38338382301183005,-0.0006519406794562449,0.000553191095518546,-0.07497271197006157,0.0012204966675879447,0.002663090905107041,0.0015165480959366232,-1.5245923375992894e-06,0.004866376407858475
290,16956.066299777885,3.4007721724687636,-2.3,0.1086191511278694,0.3450504896784967,-0.00029614105624886644,0.0007238191391834015,-0.0761651297890572,0.0012641183982098347,0.0026433860931144226,0.0015047931815723769,-1.5240668870733204e-06,0.004978955198817303
291,17016.066299777885,3.402681793865815,-2.3,0.09697428296567984,0.3067171563451634,-0.0001348146466801231,0.0009436613294790952,-0.07748375574780493,0.0013146215745245549,0.0026195258454520427,0.0014906603775171265,-1.5234986795494312e-06,0.005099716438357937
292,17076.066299777885,3.404817433723535,-2.3,0.08532941480345993,0.26838382301183006,-6.22904002115926e-05,0.001229469006919448,-0.0789480242345377,0.0013767715140824421,0.0025904533333332143,0.0014733922791955547,-1.5228815820173548e-06,0.00523033825697361
293,17136.066299777885,3.407235075967757,-2.3,0.07368454664124173,0.23005048967849673,-2.9936826519388893e-05,0.0016063025336445769,-0.08058237633168175,0.001455600785476907,0.0025546791215022894,0.0014522118964122072,-1.5222080024099318e-06,0.005369884669762737
294,17196.066299777885,3.410031233279501,-2.3,0.06203967847898806,0.1917171563451634,-1.5714191848592574e-05,0.0021065493501595256,-0.08241821802832333,0.0015625641685268477,0.0025102396834539506,0.0014259204314450435,-1.5214682243043498e-06,0.005516915741748729
295,17256.066299777885,3.4134207353108215,-2.3,0.05039481031675797,0.15338382301183007,-9.715903937640435e-06,0.002741560688213074,-0.08449729397768017,0.0017245086324506609,0.0024558556414549537,0.0013942499032871454,-1.5206488636212953e-06,0.005660637567820981
296,17316.066299777885,3.418450380031415,-2.3,0.03874994215452499,0.11505048967849674,-7.526859865700231e-06,0.0036382270681798445,-0.08688374841481698,0.002027538362543435,0.0024085364931498623,0.001374622046573975,-1.519723066800027e-06,0.005693695182961811
297,17376.066299777885,3.4363537458324522,-2.3,0.027105073992299222,0.0767171563451634,-7.222671484410914e-06,0.011227835360326122,-0.08971403905901466,0.002622233945646979,0.0024946925540507434,0.0014576366288226797,-1.5186495052239137e-06,0.005084873113701427
298,17436.066299777885,3.5330523125158875,-2.3,0.01546020583006666,0.038383823011830076,-8.036940256653247e-06,0.06272515109431342,-0.09307822325571326,0.003855722839134934,0.0026446546796736726,0.0015247707946549577,-1.5175192019156904e-06,0.0045963207083508095
299,17460.19980844835,3.6499899999999927,-2.3,0.01077634705073866,0.022965192472367016,-8.62750895190556e-06,0.12652495369315986,-0.09459669832685472,0.0052754096016585095,0.0026746670899684467,0.001535728348813287,-1.5170084318843454e-06,0.004514549043351135
300,17460.19980844935,3.4392947009638757,2.3,0.01077634705073866,0.022965192472367016,-8.62750895190556e-06,0.12652495369315986,0.09458932057762937,-0.005259711711992576,0.0026746670899684463,-0.0016784216616118394,1.5099562108202886e-06,-0.003242421203312418
301,17520.19980844835,3.2383117936276884,2.3,0.022421215212486648,0.06129852580506117,-1.4183807850870478e-06,-0.009361877123662321,0.07409349784210179,-0.0024036717002244856,-0.002607389315791472,-0.001591492723720742,1.5192395816191018e-06,-0.004214415187279386
302,17580.19980844835,3.235932959661949,2.3,0.034066083374442405,0.09963185913839451,9.587389371984445e-07,-0.0016504531699106373,0.07017432491403745,-0.002010835617741069,-0.0027039385365734583,-0.00161387853728413,1.520802436836717e-06,-0.003948671563721806
303,17640.19980844835,3.2371035918172,2.3,0.04571095153641456,0.13796519247172784,1.8517704292383974e-05,-0.00029231225208681266,0.06801860861133936,-0.0017625750582150879,-0.0027391846781707183,-0.0016307599919210005,1.5217270073426816e-06,-0.003732446729613148
304,17700.19980844835,3.2381457858495937,2.3,0.057355819698366575,0.17629852580506117,0.00012183355581116273,-0.00011201449218223303,0.06659192085370072,-0.0015923601644902696,-0.0027522321790201844,-0.0016354280658917274,1.5226404194434753e-06,-0.003666432212045656
305,17760.19980844835,3.2384977137458004,2.3,0.06900068786032729,0.2146318591383945,0.0005926402043793522,-0.00010198184822174383,0.06556730028819005,-0.001473428888088435,-0.0027530020283000325,-0.0016346743152640406,1.524408902667077e-06,-0.003671654099380195
306,17820.19980844835,3.2373033752546223,2.3,0.08064555602227794,0.25296519247172783,0.0023446477214599942,-0.00010674912530639347,0.06479641820543765,-0.0013817988423889815,-0.0027487137903902804,-0.0016315847997414733,1.5286762944507925e-06,-0.0037038209541151446
307,17880.19980844835,3.2325420823894397,2.3,0.09229042418422306,0.29129852580506116,0.007448528716821112,-0.00010941820927046209,0.0641991272283476,-0.0013091936836682194,-0.002741973631833779,-0.0016273820188099737,1.5347249525739019e-06,-0.003746451496452252
308,17940.19980844835,3.222646000195299,2.3,0.10393529234616768,0.3296318591383945,0.01747289761986494,-0.00011036439920619756,0.06373614585495718,-0.001250107975122372,-0.002736466464735708,-0.001624319836167433,1.5354624736154314e-06,-0.0037926044216369803
309,18000.19980844835,3.2115297220185477,2.3,0.11558016050811469,0.3679651924717278,0.028457826034568562,-0.00011064294732499036,0.06337870909233313,-0.0012004340505313849,-0.002733196998670612,-0.001622432429129988,1.531525378387722e-06,-0.0038391058611786377
310,18060.19980844835,3.2045068400766716,2.3,0.12722502867008093,0.40629852580506115,0.034955082379503316,-0.00011071549228081068,0.06310225861916935,-0.0011578322039138556,-0.002729976461849826,-0.0016204251103356156,1.5280274850508263e-06,-0.003884349804060605
311,18120.19980844835,3.2013568896340443,2.3,0.1388698968320496,0.4446318591383945,0.03686623936449107,-0.00011073482702750326,0.06289317434363254,-0.0011207181835506397,-0.0027261545666748444,-0.0016180657910198726,1.526019720664662e-06,-0.003927457930338107
312,18180.19980844835,3.2000648409678756,2.3,0.15051476499401326,0.4829651924717278,0.03561575845335124,-0.0001107441074972293,0.06274262989105545,-0.0010879906577132559,-0.0027218918821059457,-0.0016154855607760387,1.5251040105711771e-06,-0.00396799551221827
313,18240.19980844835,3.199465373308601,2.3,0.16215963315596613,0.5212985258050611,0.031579488371968514,-0.00011075343318056596,0.06264283172155505,-0.001058857115248113,-0.0027174553546275653,-0.001612838363238492,1.5247562660937978e-06,-0.004005774411510288
314,18300.19980844835,3.199083781935316,2.3,0.17380450131791936,0.5596318591383944,0.024884804394556065,-0.00011076416749622453,0.06259109222382428,-0.0010327285700171274,-0.0027130236096170155,-0.0016102188841842393,1.5246579492036685e-06,-0.004040759381218173
315,18360.19980844835,3.198745544908525,2.3,0.18544936947988847,0.5979651924717277,0.01687359154750183,-0.00011077581570617667,0.0625814555516166,-0.00100915928251899,-0.0027086893770312407,-0.0016076742767101434,1.5246582040922484e-06,-0.004073010302975355
316,18420.19980844835,3.198380461285756,2.3,0.1970942376418306,0.6362985258050611,0.009896641415520796,-0.00011078773805195397,0.06261168730952141,-0.0009878014824491466,-0.0027044951768961066,-0.0016052248070234955,1.5246991820738145e-06,-0.004102641708916277
317,18480.19980844835,3.1979539029333544,2.3,0.20873910580380425,0.6746318591383944,0.005304174543491552,-0.000110799482631041,0.06267979922145575,-0.0009683780162683675,-0.0027004611290509643,-0.0016028796343977177,1.5247587406366188e-06,-0.004129788851588323
318,18540.19980844835,3.1974386884592656,2.3,0.2203839739657377,0.7129651924717277,0.0028686874429697806,-0.00011081077465524558,0.06278457155895811,-0.000950665020008401,-0.002696596977183766,-0.0016006422234158347,1.5248303937416464e-06,-0.004154620765639105
319,18600.19980844835,3.1968033398388354,2.3,0.23202884212767325,0.7512985258050611,0.0018258825185076821,-0.0001108214837270971,0.06292520960671397,-0.0009344751633149073,-0.002692906595612857,-0.0015985136171045604,1.5249126110364837e-06,-0.004177302225965462
320,18660.19980844835,3.196004585619745,2.3,0.2436737102896214,0.7896318591383944,0.0015923322511373905,-0.00011083158327540588,0.06310138234940635,-0.0009196576215475538,-0.002689394060326211,-0.001596494547129779,1.5250059585933098e-06,-0.004197980799419021
321,18720.19980844835,3.194980475007097,2.3,0.25531857845158157,0.8279651924717277,0.001872493286127569,-0.00011084109064407599,0.06331304473826588,-0.0009060833437848359,-0.0026860557850665583,-0.0015945818228272086,1.5251078676595582e-06,-0.004216859126719097
322,18780.19980844835,3.193642767147095,2.3,0.2669634466135673,0.8662985258050611,0.002574048798165307,-0.00011085010148992325,0.06356099994949799,-0.0008936395913496931,-0.0026828959787964643,-0.0015927772211299243,1.5252101692309966e-06,-0.004234063043874858
323,18840.19980844835,3.191870040806967,2.3,0.2786083147755341,0.9046318591383944,0.0037310217239667487,-0.00011085874510818883,0.06384540902938357,-0.0008822310232270425,-0.0026799186749249665,-0.0015910824751431546,1.525296402591359e-06,-0.0042497396894689565
324,18900.19980844835,3.1894989078766014,2.3,0.2902531829375069,0.9429651924717277,0.005461057678822767,-0.0001108671998042432,0.06416789705926565,-0.0008717751820541686,-0.0026771312780988904,-0.0015895016352466679,1.5253395910823602e-06,-0.004264023433377506
325,18960.19980844835,3.186324881242809,2.3,0.3018980510994442,0.981298525805061,0.007941266203708192,-0.00011087570218437648,0.0645296747174885,-0.0008622001308182803,-0.002674543262341071,-0.0015880396980032757,1.525307520227519e-06,-0.004277038015976675
326,19020.19980844835,3.182114003994225,2.3,0.3135429192613807,1.0196318591383944,0.011382375287047802,-0.00011088456636709765,0.06493306042190206,-0.0008534431141731247,-0.002672161199574091,-0.0015866993987687875,1.5251751051313264e-06,-0.0042888980328004145
327,19080.19980844835,3.176643173714369,2.3,0.3251877874233406,1.0579651924717277,0.015982867206151552,-0.00011089421455157122,0.06537991528245707,-0.0008454490617308963,-0.0026699814202800504,-0.001585476757123309,1.5249417582388689e-06,-0.004299708372789368
328,19140.19980844835,3.169771619300871,2.3,0.3368326555853145,1.096298525805061,0.021851423769865513,-0.00011090522191503638,0.06587264769460568,-0.0008381695846098047,-0.0026679856028486012,-0.0015843592141854138,1.5246390029691978e-06,-0.004309565480409283
329,19200.19980844835,3.1615371167110853,2.3,0.3484775237472472,1.1346318591383944,0.02890558250030284,-0.00011091838147248012,0.0664144866511941,-0.0008315621988286281,-0.0026661449222673992,-0.001583328847647958,1.5243184070564136e-06,-0.004318559053325011
